Format Version,1.21,Take Name,WandData_Take 2017-11-03 03.31.08 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,12/7/1969 14:09,Total Frames in Take,52343,Total Exported Frames,52343,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
,,ME133_Wand,ME133_Wand,ME133_Wand,ME133_Wand,ME133_Wand,ME133_Wand,ME133_Wand,ME133_Wand,ME133_Wand:Marker1,ME133_Wand:Marker1,ME133_Wand:Marker1,ME133_Wand:Marker1,ME133_Wand:Marker2,ME133_Wand:Marker2,ME133_Wand:Marker2,ME133_Wand:Marker2,ME133_Wand:Marker3,ME133_Wand:Marker3,ME133_Wand:Marker3,ME133_Wand:Marker3,ME133_Wand:Marker4,ME133_Wand:Marker4,ME133_Wand:Marker4,ME133_Wand:Marker4,ME133_Wand:Marker5,ME133_Wand:Marker5,ME133_Wand:Marker5,ME133_Wand:Marker5
,,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84,82B38708BE8911E7D6191FC7D618EF84
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,
30000,250,-0.274842,0.028077,0.160021,-0.947664,-0.983169,2.217474,2.071684,0.000385,-0.870513,2.160615,2.069958,0.892314,-1.157238,2.30207,2.046773,0.924599,-0.973141,2.223295,2.068022,0.924019,-0.994671,2.136133,2.188144,0.866963,-0.920339,2.26528,1.985777,0.911342
30001,250.008333,-0.273929,-0.016723,0.143473,-0.950841,-0.984484,2.222796,2.063271,0.000507,-0.869257,2.172497,2.052311,0.792354,-1.16445,2.297475,2.052671,0.889007,-0.97511,2.22921,2.058929,0.898177,-0.98243,2.14003,2.179276,0.873449,-0.93121,2.274786,1.973427,0.912759
30002,250.016667,-0.270045,-0.057623,0.1294,-0.952371,-0.987667,2.227924,2.055173,0.000477,-0.871162,2.183453,2.035775,0.79754,-1.171409,2.293565,2.057801,0.901162,-0.978955,2.234806,2.050214,0.89687,-0.973264,2.145107,2.170263,0.857934,-0.943563,2.282702,1.962075,0.950333
30003,250.025,-0.265706,-0.092466,0.115306,-0.952657,-0.992075,2.232927,2.047884,0.000552,-0.875013,2.193911,2.021399,0.821441,-1.178164,2.289993,2.061722,0.884941,-0.984003,2.240209,2.042438,0.900457,-0.967005,2.150769,2.161608,0.782015,-0.956197,2.289765,1.952515,0.9211
30004,250.033333,-0.261346,-0.122254,0.100681,-0.952164,-0.997726,2.237953,2.041327,0.000584,-0.880523,2.204185,2.008917,0.784167,-1.185234,2.286695,2.064606,0.869971,-0.990268,2.245589,2.035503,0.879461,-0.963374,2.156942,2.153437,0.798908,-0.969225,2.296368,1.944433,0.937126
30005,250.041667,-0.256548,-0.149864,0.089879,-0.950603,-1.003852,2.242314,2.035191,0.000633,-0.887215,2.212736,1.997137,0.771058,-1.191645,2.284327,2.067529,0.84565,-0.996962,2.250206,2.029019,0.86282,-0.961248,2.162696,2.145452,0.798634,-0.982172,2.301617,1.937078,0.93031
30006,250.05,-0.251457,-0.174972,0.08044,-0.948517,-1.010339,2.245981,2.029599,0.00055,-0.894619,2.220069,1.986416,0.820983,-1.197759,2.282039,2.070226,0.868429,-1.003985,2.254078,2.023123,0.890784,-0.960356,2.167984,2.137903,0.794418,-0.994944,2.305753,1.930587,0.938238
30007,250.058333,-0.246427,-0.198306,0.070401,-0.94604,-1.017239,2.24927,2.024592,0.000631,-0.902607,2.227014,1.976723,0.767145,-1.203905,2.279359,2.072837,0.858389,-1.011419,2.257555,2.017859,0.874193,-0.96039,2.1731,2.13079,0.801513,-1.007833,2.309338,1.925011,0.910234
30008,250.066667,-0.241733,-0.219721,0.061539,-0.943134,-1.024611,2.252134,2.020309,0.000597,-0.911285,2.233112,1.96813,0.775382,-1.2101,2.276915,2.075595,0.857062,-1.019291,2.260573,2.013357,0.878512,-0.961605,2.177785,2.124301,0.828066,-1.020722,2.312301,1.920421,0.914684
30009,250.075,-0.236344,-0.240397,0.054374,-0.939891,-1.032223,2.25467,2.016831,0.000662,-0.920489,2.238359,1.960468,0.746091,-1.216076,2.274915,2.079001,0.82978,-1.027385,2.263218,2.009662,0.863569,-0.963477,2.182299,2.118556,0.822981,-1.033628,2.314579,1.916721,0.910358
30010,250.083333,-0.230677,-0.25886,0.046207,-0.936827,-1.040569,2.256829,2.014272,0.000607,-0.930356,2.243265,1.954303,0.747495,-1.22275,2.272441,2.082413,0.857649,-1.036198,2.265475,2.006924,0.872084,-0.96662,2.186676,2.11388,0.841139,-1.046854,2.316308,1.914094,0.922347
30011,250.091667,-0.225168,-0.274745,0.037882,-0.934013,-1.049377,2.25853,2.01289,0.000468,-0.940565,2.247562,1.949905,0.832455,-1.22993,2.269742,2.086046,0.885342,-1.045435,2.267258,2.005398,0.901291,-0.970914,2.190643,2.110596,0.854696,-1.059966,2.317469,1.912755,0.941227
30012,250.1,-0.220521,-0.290142,0.03089,-0.930717,-1.058869,2.259542,2.012255,0.000509,-0.95163,2.250842,1.946291,0.766588,-1.237528,2.266914,2.090381,0.880346,-1.055333,2.268337,2.004639,0.896333,-0.976229,2.193662,2.10787,0.88679,-1.073547,2.31798,1.912342,0.934067
30013,250.108333,-0.215991,-0.304194,0.024676,-0.927472,-1.068772,2.259704,2.012817,0.000494,-0.963099,2.252984,1.94415,0.770763,-1.245489,2.263691,2.095474,0.883859,-1.06561,2.268547,2.005094,0.901556,-0.982401,2.19577,2.106435,0.90185,-1.087176,2.317556,1.913181,0.92469
30014,250.116667,-0.212778,-0.317222,0.016305,-0.924029,-1.079594,2.259439,2.014542,0.000454,-0.975389,2.255215,1.943474,0.782105,-1.254425,2.259286,2.10121,0.892797,-1.076813,2.26836,2.006762,0.915174,-0.989667,2.19741,2.106069,0.910985,-1.101588,2.316953,1.915439,0.931174
30015,250.125,-0.210124,-0.329567,0.006484,-0.92043,-1.09096,2.258659,2.017099,0.000508,-0.9882,2.257254,1.943848,0.748676,-1.263869,2.253875,2.107411,0.88745,-1.088565,2.26767,2.009294,0.899672,-0.997608,2.198624,2.106502,0.918462,-1.116461,2.315902,1.918682,0.910308
30016,250.133333,-0.2055,-0.34277,-0.00226,-0.916664,-1.102633,2.257114,2.020241,0.000492,-1.001594,2.258148,1.944629,0.760647,-1.273234,2.24819,2.114542,0.892076,-1.100643,2.266172,2.012376,0.901227,-1.005784,2.199512,2.107499,0.907396,-1.13181,2.313586,1.922401,0.923841
30017,250.141667,-0.20181,-0.35641,-0.009975,-0.91222,-1.114542,2.254935,2.023873,0.000551,-1.015463,2.258222,1.945773,0.818883,-1.282505,2.242207,2.12238,0.881135,-1.112951,2.264035,2.015966,0.874827,-1.014294,2.199506,2.108663,0.829705,-1.147395,2.310743,1.92682,0.906705
30018,250.15,-0.200912,-0.368842,-0.018585,-0.907328,-1.126506,2.252211,2.028224,0.000543,-1.029321,2.258098,1.947927,0.772306,-1.291874,2.235281,2.130418,0.870397,-1.12529,2.26139,2.020342,0.903892,-1.023192,2.198447,2.110366,0.870828,-1.162743,2.307878,1.932302,0.904285
30019,250.158333,-0.197416,-0.382216,-0.028058,-0.902303,-1.138871,2.249353,2.033354,0.000579,-1.043826,2.257851,1.950762,0.800093,-1.301251,2.228045,2.139447,0.869742,-1.138077,2.258575,2.025468,0.86566,-1.032284,2.198073,2.112859,0.838634,-1.178802,2.304262,1.938467,0.902241
30020,250.166667,-0.194448,-0.393964,-0.036355,-0.897586,-1.151216,2.246217,2.039173,0.000558,-1.05817,2.256981,1.954592,0.750362,-1.310779,2.221107,2.148654,0.876153,-1.150795,2.255469,2.031294,0.891239,-1.041844,2.197156,2.116261,0.899056,-1.194372,2.300412,1.945293,0.886296
30021,250.175,-0.189839,-0.406043,-0.046023,-0.892733,-1.16409,2.242616,2.045631,0.000581,-1.073189,2.255805,1.959084,0.779749,-1.320564,2.213353,2.158487,0.861215,-1.164079,2.251877,2.03775,0.893173,-1.051853,2.196414,2.120329,0.849126,-1.210643,2.295677,1.952731,0.89094
30022,250.183333,-0.18629,-0.417197,-0.05635,-0.887732,-1.177208,2.238637,2.052855,0.00063,-1.088409,2.25442,1.964578,0.788375,-1.330608,2.205008,2.168676,0.851766,-1.177594,2.247916,2.045006,0.843087,-1.062354,2.195174,2.125182,0.845469,-1.226951,2.290715,1.961059,0.883595
30023,250.191667,-0.184366,-0.427945,-0.066135,-0.882326,-1.19041,2.23413,2.060757,0.000564,-1.103771,2.252477,1.970844,0.839379,-1.340653,2.196269,2.179376,0.882647,-1.191169,2.243439,2.052971,0.876228,-1.073155,2.193012,2.130559,0.804866,-1.243172,2.285505,1.97026,0.891739
30024,250.2,-0.181597,-0.438088,-0.075668,-0.877141,-1.203415,2.228783,2.069411,0.000505,-1.118911,2.2495,1.977994,0.768414,-1.350503,2.186949,2.19062,0.89728,-1.204537,2.238099,2.061678,0.884875,-1.083952,2.190196,2.136875,0.906674,-1.259038,2.279222,1.980109,0.911698
30025,250.208333,-0.179593,-0.4479,-0.086164,-0.871612,-1.216203,2.223072,2.078993,0.000625,-1.133893,2.24641,1.986216,0.738051,-1.360014,2.176905,2.202539,0.867079,-1.217692,2.232404,2.071341,0.863809,-1.094634,2.187036,2.144063,0.869474,-1.274646,2.272661,1.991025,0.879991
30026,250.216667,-0.177289,-0.457721,-0.095841,-0.865953,-1.228739,2.216597,2.089364,0.000578,-1.148716,2.242304,1.995222,0.778172,-1.369137,2.166476,2.215273,0.883797,-1.230587,2.225928,2.081789,0.862297,-1.105186,2.183114,2.152015,0.86518,-1.289932,2.265219,2.002737,0.887624
30027,250.225,-0.176368,-0.467065,-0.105612,-0.859994,-1.240756,2.209722,2.100928,0.000574,-1.163038,2.237909,2.005573,0.794426,-1.377711,2.155545,2.228933,0.874246,-1.242947,2.219066,2.093461,0.854363,-1.115379,2.178534,2.161091,0.863971,-1.304568,2.257614,2.015796,0.895451
30028,250.233333,-0.176417,-0.475644,-0.115697,-0.853964,-1.252135,2.202265,2.11348,0.000548,-1.176668,2.233047,2.017125,0.766635,-1.385704,2.1439,2.243211,0.902675,-1.254653,2.21163,2.106144,0.857869,-1.125115,2.173224,2.171222,0.877892,-1.318396,2.24958,2.029911,0.910285
30029,250.241667,-0.175851,-0.483472,-0.12493,-0.848365,-1.262881,2.194264,2.126889,0.000469,-1.189546,2.227335,2.029649,0.794275,-1.393225,2.132171,2.258159,0.913046,-1.265701,2.203634,2.119669,0.89037,-1.134424,2.167373,2.182452,0.906249,-1.331367,2.240869,2.044726,0.909529
30030,250.25,-0.176336,-0.490595,-0.133613,-0.842834,-1.272653,2.185589,2.141146,0.000572,-1.201354,2.220888,2.043179,0.793589,-1.399925,2.119919,2.273685,0.879703,-1.275747,2.194971,2.134057,0.871253,-1.142934,2.160529,2.194593,0.848012,-1.343161,2.231696,2.060426,0.892959
30031,250.258333,-0.178543,-0.497245,-0.142026,-0.837077,-1.282134,2.176683,2.156316,0.000571,-1.212837,2.214301,2.057776,0.816279,-1.406405,2.107387,2.28985,0.883664,-1.285478,2.1861,2.149388,0.868617,-1.151269,2.153055,2.207578,0.820022,-1.354531,2.222632,2.077193,0.897474
30032,250.266667,-0.179723,-0.503701,-0.150606,-0.831446,-1.290891,2.167431,2.172218,0.000548,-1.223608,2.207273,2.073158,0.81588,-1.412115,2.094604,2.306672,0.888023,-1.29449,2.176862,2.165439,0.871046,-1.15895,2.145513,2.221439,0.845607,-1.365143,2.212964,2.094588,0.893834
30033,250.275,-0.180577,-0.509886,-0.159021,-0.825906,-1.298989,2.157784,2.188779,0.000517,-1.233703,2.19975,2.089261,0.796232,-1.417177,2.081567,2.324054,0.889091,-1.302837,2.167219,2.182143,0.877577,-1.166057,2.137637,2.236054,0.908053,-1.375019,2.202809,2.112587,0.882876
30034,250.283333,-0.18274,-0.516383,-0.167817,-0.819629,-1.30676,2.147839,2.205935,0.000437,-1.243653,2.192146,2.106027,0.794482,-1.421661,2.06795,2.341923,0.9079,-1.310861,2.157291,2.199478,0.909641,-1.17283,2.129328,2.251011,0.914634,-1.384641,2.192541,2.131442,0.927398
30035,250.291667,-0.186379,-0.524476,-0.176071,-0.811904,-1.31386,2.137512,2.223793,0.000514,-1.253399,2.184228,2.123347,0.817034,-1.424853,2.0539,2.360785,0.900543,-1.318229,2.146992,2.217557,0.874061,-1.178808,2.120425,2.265993,0.879624,-1.393853,2.182076,2.151487,0.88658
30036,250.3,-0.188147,-0.532388,-0.185164,-0.804287,-1.320402,2.126763,2.24206,0.000504,-1.262649,2.17583,2.141143,0.798025,-1.427325,2.039418,2.379955,0.894932,-1.325058,2.136236,2.236023,0.883825,-1.184313,2.11168,2.281609,0.879909,-1.402504,2.170712,2.17177,0.913398
30037,250.308333,-0.190658,-0.541726,-0.194458,-0.795216,-1.326061,2.115852,2.261031,0.000525,-1.27151,2.1674,2.159571,0.813915,-1.428213,2.024581,2.399997,0.890702,-1.33103,2.125314,2.255232,0.869221,-1.188865,2.102859,2.297363,0.85774,-1.410527,2.159165,2.193189,0.912628
30038,250.316667,-0.193267,-0.551465,-0.203524,-0.785564,-1.331108,2.104446,2.280247,0.000467,-1.279953,2.158412,2.178277,0.810966,-1.428205,2.009342,2.420263,0.903745,-1.33639,2.113889,2.2747,0.897292,-1.192871,2.093597,2.313177,0.891669,-1.417957,2.147049,2.215015,0.912577
30039,250.325,-0.197251,-0.56186,-0.211767,-0.774958,-1.335142,2.092572,2.299964,0.000459,-1.287625,2.148927,2.197527,0.816034,-1.426881,1.993734,2.441003,0.908974,-1.340727,2.102006,2.294704,0.885971,-1.195916,2.083596,2.329071,0.895399,-1.424393,2.134659,2.237707,0.920155
30040,250.333333,-0.200837,-0.572737,-0.22046,-0.763567,-1.3382,2.080308,2.319984,0.000508,-1.294599,2.139071,2.217158,0.8215,-1.424142,1.977668,2.461956,0.891733,-1.344101,2.089714,2.315027,0.871247,-1.198075,2.073512,2.345094,0.910671,-1.42991,2.121639,2.260872,0.869719
30041,250.341667,-0.205023,-0.58351,-0.228627,-0.751805,-1.34051,2.067803,2.340295,0.000539,-1.300873,2.1289,2.237226,0.827784,-1.4206,1.961497,2.48299,0.898653,-1.346709,2.07718,2.335658,0.829867,-1.199629,2.06306,2.361311,0.890263,-1.434562,2.10844,2.284475,0.879837
30042,250.35,-0.209089,-0.595013,-0.23677,-0.739041,-1.341895,2.054949,2.360847,0.000469,-1.306551,2.118331,2.257596,0.824578,-1.415639,1.945024,2.504218,0.900824,-1.348401,2.064281,2.35655,0.883503,-1.200371,2.052462,2.377468,0.893555,-1.438333,2.094709,2.308578,0.911525
30043,250.358333,-0.213401,-0.606889,-0.244549,-0.725495,-1.342277,2.041737,2.381501,0.000429,-1.31143,2.107326,2.278186,0.842913,-1.409374,1.92831,2.525408,0.904446,-1.349081,2.051015,2.377567,0.893806,-1.200264,2.041542,2.393498,0.902736,-1.441047,2.080554,2.333018,0.919253
30044,250.366667,-0.217453,-0.618731,-0.25296,-0.711265,-1.342039,2.028653,2.4024,0.000448,-1.315873,2.096483,2.299241,0.831852,-1.402182,1.91164,2.54651,0.901593,-1.349145,2.037858,2.398845,0.883504,-1.19973,2.031044,2.409745,0.910381,-1.443077,2.066303,2.357825,0.912434
30045,250.375,-0.221291,-0.63078,-0.261877,-0.696109,-1.340901,2.015187,2.423401,0.000462,-1.319669,2.085261,2.320609,0.858378,-1.393672,1.89455,2.56741,0.909408,-1.348311,2.024298,2.420249,0.887164,-1.198503,2.020462,2.425976,0.861118,-1.444153,2.051431,2.382923,0.906576
30046,250.383333,-0.225986,-0.642802,-0.270253,-0.68022,-1.338853,2.001195,2.44429,0.000394,-1.322644,2.07346,2.342103,0.859869,-1.384141,1.877041,2.587858,0.9269,-1.346544,2.010212,2.441568,0.907744,-1.19658,2.009227,2.441925,0.881979,-1.444157,2.0361,2.408154,0.930989
30047,250.391667,-0.231709,-0.654901,-0.278908,-0.663043,-1.335663,1.986829,2.465137,0.000392,-1.324699,2.061403,2.363916,0.866894,-1.373136,1.859,2.607729,0.927426,-1.343619,1.995746,2.462891,0.899518,-1.193758,1.997685,2.4576,0.898989,-1.442897,2.020377,2.433701,0.917622
30048,250.4,-0.237773,-0.666586,-0.287727,-0.645244,-1.331306,1.971963,2.485799,0.000464,-1.325622,2.048842,2.385875,0.856829,-1.360896,1.840468,2.626903,0.900025,-1.339507,1.980769,2.484049,0.879908,-1.190021,1.98574,2.473128,0.890919,-1.440274,2.004066,2.459182,0.892499
30049,250.408333,-0.244187,-0.677576,-0.297003,-0.626939,-1.32639,1.956636,2.505988,0.000432,-1.325957,2.035855,2.407747,0.872865,-1.348117,1.821423,2.644993,0.915093,-1.334816,1.965316,2.504755,0.889343,-1.185974,1.973464,2.488335,0.867137,-1.436875,1.987191,2.484249,0.916118
30050,250.416667,-0.250707,-0.687877,-0.305936,-0.608584,-1.320661,1.941054,2.52562,0.000417,-1.325328,2.022485,2.429316,0.86535,-1.334741,1.802327,2.662125,0.908807,-1.329281,1.949601,2.524904,0.893555,-1.181328,1.960906,2.503172,0.87812,-1.432412,1.970022,2.508716,0.932609
30051,250.425,-0.256788,-0.69767,-0.315073,-0.589954,-1.314179,1.925416,2.544527,0.000451,-1.323912,2.00893,2.450411,0.864682,-1.320625,1.783342,2.678133,0.904199,-1.322977,1.933807,2.544328,0.889138,-1.176164,1.94849,2.51749,0.868206,-1.426997,1.952581,2.532398,0.909961
30052,250.433333,-0.263216,-0.706618,-0.323286,-0.571747,-1.307311,1.90968,2.562546,0.000383,-1.32179,1.995107,2.470786,0.839978,-1.306618,1.764553,2.692986,0.92164,-1.316247,1.917921,2.562854,0.915415,-1.170754,1.935725,2.531153,0.897259,-1.420922,1.935167,2.55507,0.947081
30053,250.441667,-0.269494,-0.71389,-0.331416,-0.554885,-1.299755,1.894123,2.57972,0.000434,-1.318434,1.981366,2.490462,0.87784,-1.292731,1.746113,2.706688,0.914876,-1.308798,1.902215,2.580502,0.890079,-1.164676,1.922985,2.544617,0.881868,-1.413913,1.918006,2.576444,0.892571
30054,250.45,-0.275332,-0.720119,-0.338953,-0.539196,-1.292092,1.878849,2.595927,0.000437,-1.314547,1.967707,2.509167,0.878407,-1.279362,1.728275,2.719386,0.920339,-1.301215,1.886795,2.597146,0.887657,-1.158499,1.910357,2.557562,0.865087,-1.406607,1.901185,2.59648,0.902411
30055,250.458333,-0.281315,-0.725084,-0.346057,-0.524747,-1.283962,1.863925,2.611104,0.00035,-1.309705,1.954323,2.526885,0.904686,-1.266275,1.710938,2.730934,0.93255,-1.29314,1.871734,2.612731,0.910056,-1.151794,1.897816,2.569938,0.896139,-1.398668,1.884885,2.615133,0.918871
30056,250.466667,-0.286689,-0.729236,-0.35221,-0.511832,-1.275694,1.849478,2.625353,0.000383,-1.30428,1.94118,2.543495,0.896321,-1.253718,1.694449,2.741801,0.938051,-1.284906,1.857161,2.627342,0.911656,-1.144863,1.885479,2.581781,0.903352,-1.390472,1.869192,2.632447,0.871929
30057,250.475,-0.292239,-0.732729,-0.357524,-0.499881,-1.267175,1.835652,2.638626,0.000372,-1.298243,1.928562,2.559066,0.896093,-1.241476,1.678762,2.751772,0.925179,-1.276399,1.843226,2.640953,0.905445,-1.137606,1.873462,2.592864,0.901139,-1.381915,1.854324,2.648572,0.907511
30058,250.483333,-0.297848,-0.735844,-0.362492,-0.488282,-1.25826,1.822365,2.650991,0.000345,-1.291634,1.916421,2.573745,0.912925,-1.229113,1.663719,2.760804,0.93371,-1.267483,1.829832,2.653645,0.910551,-1.12995,1.861875,2.603167,0.90713,-1.372885,1.840052,2.663688,0.904917
30059,250.491667,-0.302698,-0.738878,-0.366426,-0.477667,-1.249265,1.809612,2.662184,0.000334,-1.284731,1.90457,2.587002,0.91822,-1.216988,1.649569,2.769055,0.934942,-1.258479,1.81698,2.665128,0.920372,-1.122169,1.850629,2.612426,0.901922,-1.363721,1.826383,2.677396,0.907508
30060,250.5,-0.306785,-0.742211,-0.36969,-0.467264,-1.240051,1.797339,2.672451,0.000349,-1.277611,1.892986,2.599184,0.899935,-1.20463,1.636195,2.776639,0.927575,-1.249254,1.804607,2.675668,0.923803,-1.114229,1.839845,2.620744,0.925805,-1.354296,1.813135,2.690107,0.886934
30061,250.508333,-0.311845,-0.744928,-0.372452,-0.457291,-1.230784,1.785588,2.68171,0.000351,-1.27014,1.882013,2.610431,0.876434,-1.192704,1.623266,2.783092,0.934339,-1.239951,1.792775,2.685198,0.919369,-1.10616,1.82929,2.628131,0.919865,-1.344726,1.800671,2.701778,0.91086
30062,250.516667,-0.316079,-0.747819,-0.374905,-0.447557,-1.221177,1.774426,2.69,0.000369,-1.262337,1.871455,2.620584,0.902366,-1.180406,1.611155,2.788779,0.935472,-1.230312,1.781526,2.693742,0.907291,-1.097798,1.819371,2.634601,0.90142,-1.334794,1.788699,2.712372,0.891912
30063,250.525,-0.320167,-0.751233,-0.376204,-0.437736,-1.211439,1.76377,2.697255,0.000348,-1.254414,1.86124,2.62958,0.934753,-1.16797,1.599788,2.793678,0.908309,-1.22053,1.770792,2.701245,0.907048,-1.089395,1.809797,2.639824,0.918226,-1.324649,1.777306,2.722023,0.896851
30064,250.533333,-0.325436,-0.754047,-0.377161,-0.428082,-1.201719,1.753665,2.703424,0.00043,-1.246244,1.851724,2.637627,0.901079,-1.155989,1.58881,2.797278,0.92092,-1.210739,1.760628,2.707669,0.891182,-1.080955,1.800525,2.643996,0.881759,-1.314427,1.766714,2.730622,0.867555
30065,250.541667,-0.330465,-0.757089,-0.377268,-0.418662,-1.191663,1.744041,2.708514,0.000301,-1.237678,1.842566,2.644463,0.932589,-1.143767,1.57849,2.800035,0.940681,-1.200605,1.750953,2.713001,0.927579,-1.072216,1.791594,2.647012,0.915382,-1.303808,1.756674,2.738127,0.906902
30066,250.55,-0.334726,-0.760197,-0.376829,-0.40995,-1.181846,1.734913,2.712511,0.000361,-1.22926,1.833754,2.649985,0.916258,-1.131902,1.568879,2.80204,0.93031,-1.190711,1.74178,2.717213,0.912389,-1.063691,1.783076,2.649018,0.896049,-1.29342,1.74715,2.744362,0.893607
30067,250.558333,-0.338045,-0.764229,-0.37439,-0.401887,-1.172077,1.726265,2.715706,0.000424,-1.220884,1.825108,2.654263,0.876089,-1.120095,1.560197,2.804003,0.907677,-1.18086,1.73311,2.720591,0.892051,-1.055279,1.77472,2.649965,0.904505,-1.283023,1.738265,2.749765,0.889538
30068,250.566667,-0.343104,-0.766253,-0.372478,-0.39547,-1.162588,1.718335,2.717984,0.000387,-1.212092,1.817571,2.657745,0.928602,-1.109674,1.551757,2.804755,0.906589,-1.171267,1.725187,2.72304,0.904125,-1.046739,1.766693,2.650513,0.904194,-1.272918,1.730538,2.753918,0.873062
30069,250.575,-0.348329,-0.767555,-0.369705,-0.390953,-1.153553,1.711042,2.719531,0.000316,-1.203289,1.810693,2.660174,0.903434,-1.100446,1.543976,2.805237,0.952035,-1.162121,1.717935,2.724719,0.930621,-1.038357,1.758851,2.650569,0.915709,-1.263305,1.723825,2.757003,0.903821
30070,250.583333,-0.352058,-0.768961,-0.366122,-0.388212,-1.144606,1.704433,2.720534,0.000463,-1.194416,1.804257,2.661532,0.881968,-1.091517,1.537221,2.805966,0.913146,-1.153081,1.711382,2.725801,0.879079,-1.029883,1.751489,2.650277,0.874637,-1.253884,1.717886,2.75914,0.87239
30071,250.591667,-0.357843,-0.76966,-0.360786,-0.38653,-1.135933,1.698373,2.720867,0.000394,-1.185267,1.79858,2.662112,0.854372,-1.083789,1.530825,2.806223,0.921596,-1.14427,1.705434,2.726206,0.911923,-1.021476,1.743916,2.649194,0.901616,-1.244615,1.713179,2.760642,0.918147
30072,250.6,-0.36373,-0.769702,-0.355184,-0.386141,-1.127473,1.692825,2.720776,0.000377,-1.176015,1.793447,2.662073,0.872658,-1.076764,1.524931,2.806317,0.923724,-1.135669,1.700014,2.726161,0.912543,-1.013074,1.736595,2.647916,0.913679,-1.235594,1.709203,2.761456,0.905951
30073,250.608333,-0.36901,-0.76889,-0.349682,-0.387765,-1.119271,1.68776,2.72015,0.000431,-1.166662,1.788766,2.661165,0.851351,-1.070537,1.519593,2.806301,0.915974,-1.12734,1.695091,2.725537,0.907635,-1.004607,1.729547,2.646546,0.883309,-1.226959,1.705866,2.761243,0.903383
30074,250.616667,-0.375657,-0.767826,-0.342188,-0.39017,-1.111367,1.683032,2.719066,0.00038,-1.15722,1.784461,2.659595,0.850204,-1.065257,1.514628,2.806193,0.923097,-1.119268,1.69055,2.724442,0.922068,-0.996373,1.722145,2.644513,0.879216,-1.218465,1.70343,2.760623,0.95086
30075,250.625,-0.381788,-0.765695,-0.334745,-0.394835,-1.103321,1.678635,2.717556,0.000399,-1.147197,1.780443,2.657246,0.88497,-1.060498,1.510105,2.806105,0.924757,-1.111063,1.686357,2.722874,0.908693,-0.987645,1.71479,2.642565,0.878128,-1.209945,1.701534,2.759028,0.904866
30076,250.633333,-0.388045,-0.764256,-0.325045,-0.399599,-1.095696,1.674681,2.715452,0.000434,-1.137571,1.776645,2.653994,0.839352,-1.056216,1.506392,2.805991,0.911243,-1.103253,1.682634,2.720695,0.903742,-0.979517,1.70739,2.63966,0.877972,-1.201666,1.70039,2.756954,0.924633
30077,250.641667,-0.393822,-0.761908,-0.315405,-0.406103,-1.087812,1.671335,2.71291,0.000475,-1.127347,1.77337,2.650038,0.856657,-1.052183,1.503449,2.805764,0.886455,-1.095191,1.679527,2.71804,0.898355,-0.970893,1.700376,2.636765,0.874153,-1.193192,1.699994,2.75398,0.890496
